frame,seconds,midi,note,velocity,instrument,pan
28980,966.000,76,E5,0.67,0,0.16
28995,966.500,74,D5,0.48,0,0.16
29010,967.000,72,C5,0.67,0,0.16
29025,967.500,72,C5,0.48,0,0.16
28980,966.000,36,C2,0.6,1,-0.12
29010,967.000,43,G2,0.39,1,-0.12
29040,968.000,79,G5,0.67,0,0.16
29055,968.500,76,E5,0.48,0,0.16
29070,969.000,74,D5,0.67,0,0.16
29085,969.500,72,C5,0.48,0,0.16
29040,968.000,36,C2,0.6,1,-0.12
29070,969.000,43,G2,0.39,1,-0.12
29100,970.000,77,F5,0.67,0,0.16
29115,970.500,79,G5,0.48,0,0.16
29130,971.000,81,A5,0.67,0,0.16
29145,971.500,77,F5,0.48,0,0.16
29100,970.000,41,F2,0.6,1,-0.12
29130,971.000,48,C3,0.39,1,-0.12
29160,972.000,79,G5,0.67,0,0.16
29175,972.500,77,F5,0.48,0,0.16
29190,973.000,74,D5,0.67,0,0.16
29205,973.500,79,G5,0.48,0,0.16
29160,972.000,43,G2,0.6,1,-0.12
29190,973.000,50,D3,0.39,1,-0.12
29220,974.000,76,E5,0.67,0,0.16
29235,974.500,74,D5,0.48,0,0.16
29250,975.000,72,C5,0.67,0,0.16
29265,975.500,72,C5,0.48,0,0.16
29220,974.000,36,C2,0.6,1,-0.12
29250,975.000,43,G2,0.39,1,-0.12
29280,976.000,76,E5,0.67,0,0.16
29295,976.500,74,D5,0.48,0,0.16
29310,977.000,72,C5,0.67,0,0.16
29325,977.500,76,E5,0.48,0,0.16
29280,976.000,36,C2,0.6,1,-0.12
29310,977.000,43,G2,0.39,1,-0.12
29340,978.000,77,F5,0.67,0,0.16
29355,978.500,76,E5,0.48,0,0.16
29370,979.000,74,D5,0.67,0,0.16
29385,979.500,72,C5,0.48,0,0.16
29340,978.000,41,F2,0.6,1,-0.12
29370,979.000,48,C3,0.39,1,-0.12
29400,980.000,74,D5,0.67,0,0.16
29415,980.500,76,E5,0.48,0,0.16
29430,981.000,74,D5,0.67,0,0.16
29445,981.500,79,G5,0.48,0,0.16
29400,980.000,43,G2,0.6,1,-0.12
29430,981.000,50,D3,0.39,1,-0.12
29460,982.000,76,E5,0.67,0,0.16
29475,982.500,74,D5,0.48,0,0.16
29490,983.000,72,C5,0.67,0,0.16
29505,983.500,72,C5,0.48,0,0.16
29460,982.000,36,C2,0.6,1,-0.12
29490,983.000,43,G2,0.39,1,-0.12
29520,984.000,79,G5,0.67,0,0.16
29535,984.500,76,E5,0.48,0,0.16
29550,985.000,74,D5,0.67,0,0.16
29565,985.500,72,C5,0.48,0,0.16
29520,984.000,36,C2,0.6,1,-0.12
29550,985.000,43,G2,0.39,1,-0.12
29580,986.000,77,F5,0.67,0,0.16
29595,986.500,79,G5,0.48,0,0.16
29610,987.000,81,A5,0.67,0,0.16
29625,987.500,77,F5,0.48,0,0.16
29580,986.000,41,F2,0.6,1,-0.12
29610,987.000,48,C3,0.39,1,-0.12
29640,988.000,79,G5,0.67,0,0.16
29655,988.500,77,F5,0.48,0,0.16
29670,989.000,74,D5,0.67,0,0.16
29685,989.500,79,G5,0.48,0,0.16
29640,988.000,43,G2,0.6,1,-0.12
29670,989.000,50,D3,0.39,1,-0.12
29700,990.000,76,E5,0.67,0,0.16
29715,990.500,74,D5,0.48,0,0.16
29730,991.000,72,C5,0.67,0,0.16
29745,991.500,72,C5,0.48,0,0.16
29700,990.000,36,C2,0.6,1,-0.12
29730,991.000,43,G2,0.39,1,-0.12
29760,992.000,76,E5,0.67,0,0.16
29775,992.500,74,D5,0.48,0,0.16
29790,993.000,72,C5,0.67,0,0.16
29805,993.500,76,E5,0.48,0,0.16
29760,992.000,36,C2,0.6,1,-0.12
29790,993.000,43,G2,0.39,1,-0.12
29820,994.000,77,F5,0.67,0,0.16
29835,994.500,76,E5,0.48,0,0.16
29850,995.000,74,D5,0.67,0,0.16
29865,995.500,72,C5,0.48,0,0.16
29820,994.000,41,F2,0.6,1,-0.12
29850,995.000,48,C3,0.39,1,-0.12
29880,996.000,74,D5,0.67,0,0.16
29895,996.500,76,E5,0.48,0,0.16
29910,997.000,74,D5,0.67,0,0.16
29925,997.500,79,G5,0.48,0,0.16
29880,996.000,43,G2,0.6,1,-0.12
29910,997.000,50,D3,0.39,1,-0.12
29940,998.000,76,E5,0.67,0,0.16
29955,998.500,74,D5,0.48,0,0.16
29970,999.000,72,C5,0.67,0,0.16
29985,999.500,72,C5,0.48,0,0.16
29940,998.000,36,C2,0.6,1,-0.12
29970,999.000,43,G2,0.39,1,-0.12
30000,1000.000,79,G5,0.67,0,0.16
30015,1000.500,76,E5,0.48,0,0.16
30030,1001.000,74,D5,0.67,0,0.16
30045,1001.500,72,C5,0.48,0,0.16
30000,1000.000,36,C2,0.6,1,-0.12
30030,1001.000,43,G2,0.39,1,-0.12
30060,1002.000,77,F5,0.67,0,0.16
30075,1002.500,79,G5,0.48,0,0.16
30090,1003.000,81,A5,0.67,0,0.16
30105,1003.500,77,F5,0.48,0,0.16
30060,1002.000,41,F2,0.6,1,-0.12
30090,1003.000,48,C3,0.39,1,-0.12
30120,1004.000,79,G5,0.67,0,0.16
30135,1004.500,77,F5,0.48,0,0.16
30150,1005.000,74,D5,0.67,0,0.16
30165,1005.500,79,G5,0.48,0,0.16
30120,1004.000,43,G2,0.6,1,-0.12
30150,1005.000,50,D3,0.39,1,-0.12
30180,1006.000,76,E5,0.67,0,0.16
30195,1006.500,74,D5,0.48,0,0.16
30210,1007.000,72,C5,0.67,0,0.16
30225,1007.500,72,C5,0.48,0,0.16
30180,1006.000,36,C2,0.6,1,-0.12
30210,1007.000,43,G2,0.39,1,-0.12
30240,1008.000,76,E5,0.67,0,0.16
30255,1008.500,74,D5,0.48,0,0.16
30270,1009.000,72,C5,0.67,0,0.16
30285,1009.500,76,E5,0.48,0,0.16
30240,1008.000,36,C2,0.6,1,-0.12
30270,1009.000,43,G2,0.39,1,-0.12
30300,1010.000,77,F5,0.67,0,0.16
30315,1010.500,76,E5,0.48,0,0.16
30330,1011.000,74,D5,0.67,0,0.16
30345,1011.500,72,C5,0.48,0,0.16
30300,1010.000,41,F2,0.6,1,-0.12
30330,1011.000,48,C3,0.39,1,-0.12
30360,1012.000,74,D5,0.67,0,0.16
30375,1012.500,76,E5,0.48,0,0.16
30390,1013.000,74,D5,0.67,0,0.16
30405,1013.500,79,G5,0.48,0,0.16
30360,1012.000,43,G2,0.6,1,-0.12
30390,1013.000,50,D3,0.39,1,-0.12
30420,1014.000,76,E5,0.67,0,0.16
30435,1014.500,74,D5,0.48,0,0.16
30450,1015.000,72,C5,0.67,0,0.16
30465,1015.500,72,C5,0.48,0,0.16
30420,1014.000,36,C2,0.6,1,-0.12
30450,1015.000,43,G2,0.39,1,-0.12
30480,1016.000,79,G5,0.67,0,0.16
30495,1016.500,76,E5,0.48,0,0.16
30510,1017.000,74,D5,0.67,0,0.16
30525,1017.500,72,C5,0.48,0,0.16
30480,1016.000,36,C2,0.6,1,-0.12
30510,1017.000,43,G2,0.39,1,-0.12
30540,1018.000,77,F5,0.67,0,0.16
30555,1018.500,79,G5,0.48,0,0.16
30570,1019.000,81,A5,0.67,0,0.16
30585,1019.500,77,F5,0.48,0,0.16
30540,1018.000,41,F2,0.6,1,-0.12
30570,1019.000,48,C3,0.39,1,-0.12
30600,1020.000,79,G5,0.67,0,0.16
30615,1020.500,77,F5,0.48,0,0.16
30630,1021.000,74,D5,0.67,0,0.16
30645,1021.500,79,G5,0.48,0,0.16
30600,1020.000,43,G2,0.6,1,-0.12
30630,1021.000,50,D3,0.39,1,-0.12
30660,1022.000,76,E5,0.67,0,0.16
30675,1022.500,74,D5,0.48,0,0.16
30690,1023.000,72,C5,0.67,0,0.16
30705,1023.500,72,C5,0.48,0,0.16
30660,1022.000,36,C2,0.6,1,-0.12
30690,1023.000,43,G2,0.39,1,-0.12
30720,1024.000,76,E5,0.67,0,0.16
30735,1024.500,74,D5,0.48,0,0.16
30750,1025.000,72,C5,0.67,0,0.16
30765,1025.500,76,E5,0.48,0,0.16
30720,1024.000,36,C2,0.6,1,-0.12
30750,1025.000,43,G2,0.39,1,-0.12
30780,1026.000,77,F5,0.67,0,0.16
30795,1026.500,76,E5,0.48,0,0.16
30810,1027.000,74,D5,0.67,0,0.16
30825,1027.500,72,C5,0.48,0,0.16
30780,1026.000,41,F2,0.6,1,-0.12
30810,1027.000,48,C3,0.39,1,-0.12
30840,1028.000,74,D5,0.67,0,0.16
30855,1028.500,76,E5,0.48,0,0.16
30870,1029.000,74,D5,0.67,0,0.16
30885,1029.500,79,G5,0.48,0,0.16
30840,1028.000,43,G2,0.6,1,-0.12
30870,1029.000,50,D3,0.39,1,-0.12
30900,1030.000,76,E5,0.67,0,0.16
30915,1030.500,74,D5,0.48,0,0.16
30930,1031.000,72,C5,0.67,0,0.16
30945,1031.500,72,C5,0.48,0,0.16
30900,1030.000,36,C2,0.6,1,-0.12
30930,1031.000,43,G2,0.39,1,-0.12
30960,1032.000,79,G5,0.67,0,0.16
30975,1032.500,76,E5,0.48,0,0.16
30990,1033.000,74,D5,0.67,0,0.16
31005,1033.500,72,C5,0.48,0,0.16
30960,1032.000,36,C2,0.6,1,-0.12
30990,1033.000,43,G2,0.39,1,-0.12
31020,1034.000,77,F5,0.67,0,0.16
31035,1034.500,79,G5,0.48,0,0.16
31050,1035.000,81,A5,0.67,0,0.16
31065,1035.500,77,F5,0.48,0,0.16
31020,1034.000,41,F2,0.6,1,-0.12
31050,1035.000,48,C3,0.39,1,-0.12
31080,1036.000,79,G5,0.67,0,0.16
31095,1036.500,77,F5,0.48,0,0.16
31110,1037.000,74,D5,0.67,0,0.16
31125,1037.500,79,G5,0.48,0,0.16
31080,1036.000,43,G2,0.6,1,-0.12
31110,1037.000,50,D3,0.39,1,-0.12
31140,1038.000,76,E5,0.67,0,0.16
31155,1038.500,74,D5,0.48,0,0.16
31170,1039.000,72,C5,0.67,0,0.16
31185,1039.500,72,C5,0.48,0,0.16
31140,1038.000,36,C2,0.6,1,-0.12
31170,1039.000,43,G2,0.39,1,-0.12
31200,1040.000,76,E5,0.67,0,0.16
31215,1040.500,74,D5,0.48,0,0.16
31230,1041.000,72,C5,0.67,0,0.16
31245,1041.500,76,E5,0.48,0,0.16
31200,1040.000,36,C2,0.6,1,-0.12
31230,1041.000,43,G2,0.39,1,-0.12
31260,1042.000,77,F5,0.67,0,0.16
31275,1042.500,76,E5,0.48,0,0.16
31290,1043.000,74,D5,0.67,0,0.16
31305,1043.500,72,C5,0.48,0,0.16
31260,1042.000,41,F2,0.6,1,-0.12
31290,1043.000,48,C3,0.39,1,-0.12
31320,1044.000,74,D5,0.67,0,0.16
31335,1044.500,76,E5,0.48,0,0.16
31350,1045.000,74,D5,0.67,0,0.16
31365,1045.500,79,G5,0.48,0,0.16
31320,1044.000,43,G2,0.6,1,-0.12
31350,1045.000,50,D3,0.39,1,-0.12
31380,1046.000,76,E5,0.67,0,0.16
31395,1046.500,74,D5,0.48,0,0.16
31410,1047.000,72,C5,0.67,0,0.16
31425,1047.500,72,C5,0.48,0,0.16
31380,1046.000,36,C2,0.6,1,-0.12
31410,1047.000,43,G2,0.39,1,-0.12
31440,1048.000,79,G5,0.67,0,0.16
31455,1048.500,76,E5,0.48,0,0.16
31470,1049.000,74,D5,0.67,0,0.16
31485,1049.500,72,C5,0.48,0,0.16
31440,1048.000,36,C2,0.6,1,-0.12
31470,1049.000,43,G2,0.39,1,-0.12
31500,1050.000,77,F5,0.67,0,0.16
31515,1050.500,79,G5,0.48,0,0.16
31530,1051.000,81,A5,0.67,0,0.16
31545,1051.500,77,F5,0.48,0,0.16
31500,1050.000,41,F2,0.6,1,-0.12
31530,1051.000,48,C3,0.39,1,-0.12
31560,1052.000,79,G5,0.67,0,0.16
31575,1052.500,77,F5,0.48,0,0.16
31590,1053.000,74,D5,0.67,0,0.16
31605,1053.500,79,G5,0.48,0,0.16
31560,1052.000,43,G2,0.6,1,-0.12
31590,1053.000,50,D3,0.39,1,-0.12
31620,1054.000,76,E5,0.67,0,0.16
31635,1054.500,74,D5,0.48,0,0.16
31650,1055.000,72,C5,0.67,0,0.16
31665,1055.500,72,C5,0.48,0,0.16
31620,1054.000,36,C2,0.6,1,-0.12
31650,1055.000,43,G2,0.39,1,-0.12
31680,1056.000,76,E5,0.67,0,0.16
31695,1056.500,74,D5,0.48,0,0.16
31710,1057.000,72,C5,0.67,0,0.16
31725,1057.500,76,E5,0.48,0,0.16
31680,1056.000,36,C2,0.6,1,-0.12
31710,1057.000,43,G2,0.39,1,-0.12
31740,1058.000,77,F5,0.67,0,0.16
31755,1058.500,76,E5,0.48,0,0.16
31770,1059.000,74,D5,0.67,0,0.16
31785,1059.500,72,C5,0.48,0,0.16
31740,1058.000,41,F2,0.6,1,-0.12
31770,1059.000,48,C3,0.39,1,-0.12
31800,1060.000,74,D5,0.67,0,0.16
31815,1060.500,76,E5,0.48,0,0.16
31830,1061.000,74,D5,0.67,0,0.16
31845,1061.500,79,G5,0.48,0,0.16
31800,1060.000,43,G2,0.6,1,-0.12
31830,1061.000,50,D3,0.39,1,-0.12
31860,1062.000,76,E5,0.67,0,0.16
31875,1062.500,74,D5,0.48,0,0.16
31890,1063.000,72,C5,0.67,0,0.16
31905,1063.500,72,C5,0.48,0,0.16
31860,1062.000,36,C2,0.6,1,-0.12
31890,1063.000,43,G2,0.39,1,-0.12
31920,1064.000,79,G5,0.67,0,0.16
31935,1064.500,76,E5,0.48,0,0.16
31950,1065.000,74,D5,0.67,0,0.16
31965,1065.500,72,C5,0.48,0,0.16
31920,1064.000,36,C2,0.6,1,-0.12
31950,1065.000,43,G2,0.39,1,-0.12
31980,1066.000,77,F5,0.67,0,0.16
31995,1066.500,79,G5,0.48,0,0.16
32010,1067.000,81,A5,0.67,0,0.16
32025,1067.500,77,F5,0.48,0,0.16
31980,1066.000,41,F2,0.6,1,-0.12
32010,1067.000,48,C3,0.39,1,-0.12
32040,1068.000,79,G5,0.67,0,0.16
32055,1068.500,77,F5,0.48,0,0.16
32070,1069.000,74,D5,0.67,0,0.16
32085,1069.500,79,G5,0.48,0,0.16
32040,1068.000,43,G2,0.6,1,-0.12
32070,1069.000,50,D3,0.39,1,-0.12
32100,1070.000,76,E5,0.67,0,0.16
32115,1070.500,74,D5,0.48,0,0.16
32130,1071.000,72,C5,0.67,0,0.16
32145,1071.500,72,C5,0.48,0,0.16
32100,1070.000,36,C2,0.6,1,-0.12
32130,1071.000,43,G2,0.39,1,-0.12
32160,1072.000,76,E5,0.67,0,0.16
32175,1072.500,74,D5,0.48,0,0.16
32190,1073.000,72,C5,0.67,0,0.16
32205,1073.500,76,E5,0.48,0,0.16
32160,1072.000,36,C2,0.6,1,-0.12
32190,1073.000,43,G2,0.39,1,-0.12
32220,1074.000,77,F5,0.67,0,0.16
32235,1074.500,76,E5,0.48,0,0.16
32250,1075.000,74,D5,0.67,0,0.16
32265,1075.500,72,C5,0.48,0,0.16
32220,1074.000,41,F2,0.6,1,-0.12
32250,1075.000,48,C3,0.39,1,-0.12
32280,1076.000,74,D5,0.67,0,0.16
32295,1076.500,76,E5,0.48,0,0.16
32310,1077.000,74,D5,0.67,0,0.16
32325,1077.500,79,G5,0.48,0,0.16
32280,1076.000,43,G2,0.6,1,-0.12
32310,1077.000,50,D3,0.39,1,-0.12
32340,1078.000,76,E5,0.67,0,0.16
32355,1078.500,74,D5,0.48,0,0.16
32370,1079.000,72,C5,0.67,0,0.16
32385,1079.500,72,C5,0.48,0,0.16
32340,1078.000,36,C2,0.6,1,-0.12
32370,1079.000,43,G2,0.39,1,-0.12
32400,1080.000,79,G5,0.67,0,0.16
32415,1080.500,76,E5,0.48,0,0.16
32430,1081.000,74,D5,0.67,0,0.16
32445,1081.500,72,C5,0.48,0,0.16
32400,1080.000,36,C2,0.6,1,-0.12
32430,1081.000,43,G2,0.39,1,-0.12
32460,1082.000,77,F5,0.67,0,0.16
32475,1082.500,79,G5,0.48,0,0.16
32490,1083.000,81,A5,0.67,0,0.16
32505,1083.500,77,F5,0.48,0,0.16
32460,1082.000,41,F2,0.6,1,-0.12
32490,1083.000,48,C3,0.39,1,-0.12
32520,1084.000,79,G5,0.67,0,0.16
32535,1084.500,77,F5,0.48,0,0.16
32550,1085.000,74,D5,0.67,0,0.16
32565,1085.500,79,G5,0.48,0,0.16
32520,1084.000,43,G2,0.6,1,-0.12
32550,1085.000,50,D3,0.39,1,-0.12
32580,1086.000,76,E5,0.67,0,0.16
32595,1086.500,74,D5,0.48,0,0.16
32610,1087.000,72,C5,0.67,0,0.16
32625,1087.500,72,C5,0.48,0,0.16
32580,1086.000,36,C2,0.6,1,-0.12
32610,1087.000,43,G2,0.39,1,-0.12
32640,1088.000,76,E5,0.67,0,0.16
32655,1088.500,74,D5,0.48,0,0.16
32670,1089.000,72,C5,0.67,0,0.16
32685,1089.500,76,E5,0.48,0,0.16
32640,1088.000,36,C2,0.6,1,-0.12
32670,1089.000,43,G2,0.39,1,-0.12
32700,1090.000,77,F5,0.67,0,0.16
32715,1090.500,76,E5,0.48,0,0.16
32730,1091.000,74,D5,0.67,0,0.16
32745,1091.500,72,C5,0.48,0,0.16
32700,1090.000,41,F2,0.6,1,-0.12
32730,1091.000,48,C3,0.39,1,-0.12
32760,1092.000,74,D5,0.67,0,0.16
32775,1092.500,76,E5,0.48,0,0.16
32790,1093.000,74,D5,0.67,0,0.16
32805,1093.500,79,G5,0.48,0,0.16
32760,1092.000,43,G2,0.6,1,-0.12
32790,1093.000,50,D3,0.39,1,-0.12
32820,1094.000,76,E5,0.67,0,0.16
32835,1094.500,74,D5,0.48,0,0.16
32850,1095.000,72,C5,0.67,0,0.16
32865,1095.500,72,C5,0.48,0,0.16
32820,1094.000,36,C2,0.6,1,-0.12
32850,1095.000,43,G2,0.39,1,-0.12
32880,1096.000,79,G5,0.67,0,0.16
32895,1096.500,76,E5,0.48,0,0.16
32910,1097.000,74,D5,0.67,0,0.16
32925,1097.500,72,C5,0.48,0,0.16
32880,1096.000,36,C2,0.6,1,-0.12
32910,1097.000,43,G2,0.39,1,-0.12
32940,1098.000,77,F5,0.67,0,0.16
32955,1098.500,79,G5,0.48,0,0.16
32970,1099.000,81,A5,0.67,0,0.16
32985,1099.500,77,F5,0.48,0,0.16
32940,1098.000,41,F2,0.6,1,-0.12
32970,1099.000,48,C3,0.39,1,-0.12
33000,1100.000,79,G5,0.67,0,0.16
33015,1100.500,77,F5,0.48,0,0.16
33030,1101.000,74,D5,0.67,0,0.16
33045,1101.500,79,G5,0.48,0,0.16
33000,1100.000,43,G2,0.6,1,-0.12
33030,1101.000,50,D3,0.39,1,-0.12
33060,1102.000,76,E5,0.67,0,0.16
33075,1102.500,74,D5,0.48,0,0.16
33090,1103.000,72,C5,0.67,0,0.16
33105,1103.500,72,C5,0.48,0,0.16
33060,1102.000,36,C2,0.6,1,-0.12
33090,1103.000,43,G2,0.39,1,-0.12
33120,1104.000,76,E5,0.67,0,0.16
33135,1104.500,74,D5,0.48,0,0.16
33150,1105.000,72,C5,0.67,0,0.16
33165,1105.500,76,E5,0.48,0,0.16
33120,1104.000,36,C2,0.6,1,-0.12
33150,1105.000,43,G2,0.39,1,-0.12
33180,1106.000,77,F5,0.67,0,0.16
33195,1106.500,76,E5,0.48,0,0.16
33210,1107.000,74,D5,0.67,0,0.16
33225,1107.500,72,C5,0.48,0,0.16
33180,1106.000,41,F2,0.6,1,-0.12
33210,1107.000,48,C3,0.39,1,-0.12
33240,1108.000,74,D5,0.67,0,0.16
33255,1108.500,76,E5,0.48,0,0.16
33270,1109.000,74,D5,0.67,0,0.16
33285,1109.500,79,G5,0.48,0,0.16
33240,1108.000,43,G2,0.6,1,-0.12
33270,1109.000,50,D3,0.39,1,-0.12
33300,1110.000,76,E5,0.67,0,0.16
33315,1110.500,74,D5,0.48,0,0.16
33330,1111.000,72,C5,0.67,0,0.16
33345,1111.500,72,C5,0.48,0,0.16
33300,1110.000,36,C2,0.6,1,-0.12
33330,1111.000,43,G2,0.39,1,-0.12
33360,1112.000,79,G5,0.67,0,0.16
33375,1112.500,76,E5,0.48,0,0.16
33390,1113.000,74,D5,0.67,0,0.16
33405,1113.500,72,C5,0.48,0,0.16
33360,1112.000,36,C2,0.6,1,-0.12
33390,1113.000,43,G2,0.39,1,-0.12
33420,1114.000,77,F5,0.67,0,0.16
33435,1114.500,79,G5,0.48,0,0.16
33450,1115.000,81,A5,0.67,0,0.16
33465,1115.500,77,F5,0.48,0,0.16
33420,1114.000,41,F2,0.6,1,-0.12
33450,1115.000,48,C3,0.39,1,-0.12
33480,1116.000,79,G5,0.67,0,0.16
33495,1116.500,77,F5,0.48,0,0.16
33510,1117.000,74,D5,0.67,0,0.16
33525,1117.500,79,G5,0.48,0,0.16
33480,1116.000,43,G2,0.6,1,-0.12
33510,1117.000,50,D3,0.39,1,-0.12
33540,1118.000,76,E5,0.67,0,0.16
33555,1118.500,74,D5,0.48,0,0.16
33570,1119.000,72,C5,0.67,0,0.16
33585,1119.500,72,C5,0.48,0,0.16
33540,1118.000,36,C2,0.6,1,-0.12
33570,1119.000,43,G2,0.39,1,-0.12
33600,1120.000,76,E5,0.67,0,0.16
33615,1120.500,74,D5,0.48,0,0.16
33630,1121.000,72,C5,0.67,0,0.16
33645,1121.500,76,E5,0.48,0,0.16
33600,1120.000,36,C2,0.6,1,-0.12
33630,1121.000,43,G2,0.39,1,-0.12
33660,1122.000,77,F5,0.67,0,0.16
33675,1122.500,76,E5,0.48,0,0.16
33690,1123.000,74,D5,0.67,0,0.16
33705,1123.500,72,C5,0.48,0,0.16
33660,1122.000,41,F2,0.6,1,-0.12
33690,1123.000,48,C3,0.39,1,-0.12
33720,1124.000,74,D5,0.67,0,0.16
33735,1124.500,76,E5,0.48,0,0.16
33750,1125.000,74,D5,0.67,0,0.16
33765,1125.500,79,G5,0.48,0,0.16
33720,1124.000,43,G2,0.6,1,-0.12
33750,1125.000,50,D3,0.39,1,-0.12
33780,1126.000,76,E5,0.67,0,0.16
33795,1126.500,74,D5,0.48,0,0.16
33810,1127.000,72,C5,0.67,0,0.16
33825,1127.500,72,C5,0.48,0,0.16
33780,1126.000,36,C2,0.6,1,-0.12
33810,1127.000,43,G2,0.39,1,-0.12
33840,1128.000,79,G5,0.67,0,0.16
33855,1128.500,76,E5,0.48,0,0.16
33870,1129.000,74,D5,0.67,0,0.16
33885,1129.500,72,C5,0.48,0,0.16
33840,1128.000,36,C2,0.6,1,-0.12
33870,1129.000,43,G2,0.39,1,-0.12
33900,1130.000,77,F5,0.67,0,0.16
33915,1130.500,79,G5,0.48,0,0.16
33930,1131.000,81,A5,0.67,0,0.16
33945,1131.500,77,F5,0.48,0,0.16
33900,1130.000,41,F2,0.6,1,-0.12
33930,1131.000,48,C3,0.39,1,-0.12
33960,1132.000,79,G5,0.67,0,0.16
33975,1132.500,77,F5,0.48,0,0.16
33990,1133.000,74,D5,0.67,0,0.16
34005,1133.500,79,G5,0.48,0,0.16
33960,1132.000,43,G2,0.6,1,-0.12
33990,1133.000,50,D3,0.39,1,-0.12
34020,1134.000,76,E5,0.67,0,0.16
34035,1134.500,74,D5,0.48,0,0.16
34050,1135.000,72,C5,0.67,0,0.16
34065,1135.500,72,C5,0.48,0,0.16
34020,1134.000,36,C2,0.6,1,-0.12
34050,1135.000,43,G2,0.39,1,-0.12
34080,1136.000,76,E5,0.67,0,0.16
34095,1136.500,74,D5,0.48,0,0.16
34110,1137.000,72,C5,0.67,0,0.16
34125,1137.500,76,E5,0.48,0,0.16
34080,1136.000,36,C2,0.6,1,-0.12
34110,1137.000,43,G2,0.39,1,-0.12
34140,1138.000,77,F5,0.67,0,0.16
34155,1138.500,76,E5,0.48,0,0.16
34170,1139.000,74,D5,0.67,0,0.16
34185,1139.500,72,C5,0.48,0,0.16
34140,1138.000,41,F2,0.6,1,-0.12
34170,1139.000,48,C3,0.39,1,-0.12
34200,1140.000,74,D5,0.67,0,0.16
34215,1140.500,76,E5,0.48,0,0.16
34230,1141.000,74,D5,0.67,0,0.16
34245,1141.500,79,G5,0.48,0,0.16
34200,1140.000,43,G2,0.6,1,-0.12
34230,1141.000,50,D3,0.39,1,-0.12
34260,1142.000,76,E5,0.67,0,0.16
34275,1142.500,74,D5,0.48,0,0.16
34290,1143.000,72,C5,0.67,0,0.16
34305,1143.500,72,C5,0.48,0,0.16
34260,1142.000,36,C2,0.6,1,-0.12
34290,1143.000,43,G2,0.39,1,-0.12
34320,1144.000,79,G5,0.67,0,0.16
34335,1144.500,76,E5,0.48,0,0.16
34350,1145.000,74,D5,0.67,0,0.16
34365,1145.500,72,C5,0.48,0,0.16
34320,1144.000,36,C2,0.6,1,-0.12
34350,1145.000,43,G2,0.39,1,-0.12
34380,1146.000,77,F5,0.67,0,0.16
34395,1146.500,79,G5,0.48,0,0.16
34410,1147.000,81,A5,0.67,0,0.16
34425,1147.500,77,F5,0.48,0,0.16
34380,1146.000,41,F2,0.6,1,-0.12
34410,1147.000,48,C3,0.39,1,-0.12
34440,1148.000,79,G5,0.67,0,0.16
34455,1148.500,77,F5,0.48,0,0.16
34470,1149.000,74,D5,0.67,0,0.16
34485,1149.500,79,G5,0.48,0,0.16
34440,1148.000,43,G2,0.6,1,-0.12
34470,1149.000,50,D3,0.39,1,-0.12
34500,1150.000,76,E5,0.67,0,0.16
34515,1150.500,74,D5,0.48,0,0.16
34530,1151.000,72,C5,0.67,0,0.16
34545,1151.500,72,C5,0.48,0,0.16
34500,1150.000,36,C2,0.6,1,-0.12
34530,1151.000,43,G2,0.39,1,-0.12
34560,1152.000,76,E5,0.67,0,0.16
34575,1152.500,74,D5,0.48,0,0.16
34590,1153.000,72,C5,0.67,0,0.16
34605,1153.500,76,E5,0.48,0,0.16
34560,1152.000,36,C2,0.6,1,-0.12
34590,1153.000,43,G2,0.39,1,-0.12
34620,1154.000,77,F5,0.67,0,0.16
34635,1154.500,76,E5,0.48,0,0.16
34650,1155.000,74,D5,0.67,0,0.16
34665,1155.500,72,C5,0.48,0,0.16
34620,1154.000,41,F2,0.6,1,-0.12
34650,1155.000,48,C3,0.39,1,-0.12
34680,1156.000,74,D5,0.67,0,0.16
34695,1156.500,76,E5,0.48,0,0.16
34710,1157.000,74,D5,0.67,0,0.16
34725,1157.500,79,G5,0.48,0,0.16
34680,1156.000,43,G2,0.6,1,-0.12
34710,1157.000,50,D3,0.39,1,-0.12
34740,1158.000,76,E5,0.67,0,0.16
34755,1158.500,74,D5,0.48,0,0.16
34770,1159.000,72,C5,0.67,0,0.16
34785,1159.500,72,C5,0.48,0,0.16
34740,1158.000,36,C2,0.6,1,-0.12
34770,1159.000,43,G2,0.39,1,-0.12
34800,1160.000,79,G5,0.67,0,0.16
34815,1160.500,76,E5,0.48,0,0.16
34830,1161.000,74,D5,0.67,0,0.16
34845,1161.500,72,C5,0.48,0,0.16
34800,1160.000,36,C2,0.6,1,-0.12
34830,1161.000,43,G2,0.39,1,-0.12
34860,1162.000,77,F5,0.67,0,0.16
34875,1162.500,79,G5,0.48,0,0.16
34890,1163.000,81,A5,0.67,0,0.16
34905,1163.500,77,F5,0.48,0,0.16
34860,1162.000,41,F2,0.6,1,-0.12
34890,1163.000,48,C3,0.39,1,-0.12
34920,1164.000,79,G5,0.67,0,0.16
34935,1164.500,77,F5,0.48,0,0.16
34950,1165.000,74,D5,0.67,0,0.16
34965,1165.500,79,G5,0.48,0,0.16
34920,1164.000,43,G2,0.6,1,-0.12
34950,1165.000,50,D3,0.39,1,-0.12
34980,1166.000,76,E5,0.67,0,0.16
34995,1166.500,74,D5,0.48,0,0.16
35010,1167.000,72,C5,0.67,0,0.16
